Customer ID;Transaction Amount;Date
974263;699.87;2023.06.17
965759;221.22;2023.07.28
489459;184.62;2023.09.26
44136;424.58;2023.03.16
267928;280.94;2023.01.21
50116;147.54;2023.09.06
28349;260.13;2023.05.04
229422;410.08;2023.04.13
270687;74.54;2023.09.22
789560;10.38;2023.02.01
860740;779.32;2023.05.06
975048;28.16;2023.09.08
824180;469.92;2023.10.06
959404;290.84;2023.08.29
694955;100.63;2023.10.02
507845;42.19;2023.07.31
791672;576.16;2023.05.20
720068;27.45;2023.05.12
344164;390.51;2023.04.13
861026;9.81;2023.08.31
241631;64.33;2023.08.17
247335;164.76;2023.09.26
329659;489.24;2023.06.10
958132;82.09;2023.03.10
365689;327.74;2023.04.27
578480;102.39;2023.07.01
552632;981.93;2023.02.06
36867;112.34;2023.07.11
420329;144.39;2023.10.05
945694;420.28;2023.08.15
741108;342.07;2023.07.06
313527;1012.06;2023.01.27
400610;10.37;2023.04.28
352000;36.53;2023.04.11
392749;1194.98;2023.02.20
404655;475.32;2023.02.07
91765;15.71;2023.04.27
96019;1644.68;2023.05.23
326563;68.64;2023.03.14
942092;694.57;2023.07.18
167435;138.12;2023.06.24
243092;421.03;2023.09.12
731651;494.35;2023.05.28
331746;290.47;2023.09.05
965820;851.39;2023.05.17
388619;83.26;2023.07.31
695832;423.29;2023.07.26
449204;66.8;2023.04.03
462257;95.39;2023.05.05
175814;652.87;2023.05.18
652055;2028.84;2023.03.16
776102;994.97;2023.01.08
175148;71.17;2023.10.03
354831;74.14;2023.07.14
537326;34.41;2023.05.01
123963;432.76;2023.05.17
480943;141.61;2023.01.28
162982;125.09;2023.09.03
110177;29.58;2023.09.24
586829;266.59;2023.10.01
13869;1404.95;2023.04.10
565583;2048.64;2023.05.28
341895;158.02;2023.02.18
112384;70.78;2023.09.08
22642;141.18;2023.01.16
771842;70.3;2023.06.09
643002;737.36;2023.06.21
298306;116.77;2023.01.31
683329;87.41;2023.03.01
586285;40.62;2023.05.15
116370;60.45;2023.05.15
948747;408.97;2023.09.26
705346;160.44;2023.06.17
30148;453.83;2023.04.18
74400;137.98;2023.04.26
33431;11.97;2023.08.22
747455;275.86;2023.03.08
95056;90.07;2023.06.17
426016;47.87;2023.08.08
951139;406.72;2023.04.10
2706;60.08;2023.05.30
203692;320.29;2023.08.21
954175;1806.23;2023.01.20
89818;86.76;2023.09.19
580782;65.86;2023.02.09
348813;320.37;2023.03.09
479832;99.62;2023.05.11
631490;934.35;2023.07.24
60452;910.83;2023.03.06
941377;161.75;2023.07.07
89019;82.63;2023.05.26
546520;137.79;2023.02.26
916109;172.26;2023.01.25
603181;261.17;2023.01.01
749468;308.17;2023.08.01
513360;79.75;2023.06.03
682675;20.77;2023.08.23
148585;21.87;2023.01.06
409982;125.23;2023.09.30
351529;2300.94;2023.07.01
586273;172.66;2023.05.19
675982;315.04;2023.02.05
811826;363.72;2023.10.09
255875;163.51;2023.01.06
988777;371.54;2023.09.15
364055;93.19;2023.08.18
258034;199.75;2023.09.21
146562;173.31;2023.07.21
621928;569.24;2023.03.13
494893;128.09;2023.09.08
414778;295.28;2023.07.02
302667;139.36;2023.09.18
207857;669.18;2023.03.10
537909;49.82;2023.03.29
459094;34.63;2023.08.31
726548;9.7;2023.03.08
656089;221.31;2023.02.13
40103;442.13;2023.05.10
975327;907.25;2023.07.31
678875;84.37;2023.05.05
64978;395.05;2023.10.12
973829;59.26;2023.04.19
683579;67.66;2023.04.24
337380;174.09;2023.03.25
199899;95.52;2023.03.20
339262;285.38;2023.06.19
573740;87.68;2023.02.19
111872;17.54;2023.03.16
7309;91.01;2023.09.21
869759;13.1;2023.05.06
299480;661.96;2023.04.18
940515;828.22;2023.02.06
555658;12.73;2023.08.16
554216;152.35;2023.08.12
142020;449.39;2023.08.11
161186;208.19;2023.02.05
600176;421.47;2023.04.18
543631;334.93;2023.04.03
831594;133.21;2023.08.07
999129;177.43;2023.05.14
656912;24.79;2023.05.18
142307;449.11;2023.03.30
573898;67.49;2023.01.26
28927;130.55;2023.08.27
211982;75.12;2023.08.19
82262;44.09;2023.09.12
899417;93.91;2023.04.17
357425;612.91;2023.07.10
843384;1080.6;2023.07.26
640881;47.23;2023.03.26
64341;155.45;2023.06.27
182935;19.68;2023.05.03
393918;110.37;2023.08.13
155104;140.4;2023.06.07
509580;429.17;2023.02.01
29388;108.51;2023.02.12
18693;56.55;2023.04.09
995383;2150.07;2023.04.22
271565;231.6;2023.09.30
520594;192.94;2023.01.29
721410;2694.11;2023.01.09
148869;1923.13;2023.06.27
589445;132.24;2023.04.07
721611;2896.63;2023.02.06
883832;491.54;2023.05.17
675849;448.96;2023.09.13
4427;215.7;2023.01.12
258616;662.25;2023.08.15
101496;173.37;2023.06.18
192397;847.45;2023.05.24
332142;598.82;2023.07.15
761444;81.11;2023.05.18
787615;181.88;2023.05.30
568183;366.07;2023.03.25
981921;26.85;2023.08.01
256117;40.07;2023.07.27
877383;295.42;2023.05.02
90493;955.09;2023.01.20
954730;97.14;2023.08.15
621822;28.83;2023.09.13
726156;67.47;2023.01.19
869594;370.75;2023.05.11
753372;376.53;2023.06.08
213470;61.71;2023.05.22
830631;766.73;2023.08.06
863245;253.55;2023.08.02
436898;34.45;2023.04.24
417658;131.55;2023.05.29
198692;56.87;2023.04.06
265280;1123.26;2023.08.01
448507;25.2;2023.07.09
531848;923.48;2023.06.14
476900;168.88;2023.05.22
451830;163.74;2023.03.17
639880;425.78;2023.02.07
785263;2872.56;2023.09.12
92482;885.77;2023.10.08
99128;134.42;2023.06.15
406836;65.16;2023.08.13
878769;403.05;2023.01.28
951033;1915.42;2023.09.05
413639;55.76;2023.02.21
681446;311.42;2023.08.03
81814;898.21;2023.09.03
198219;275.07;2023.04.02
778054;2515.14;2023.07.10
904676;210.25;2023.09.05
565751;91.16;2023.05.21
40603;193.57;2023.03.23
637468;212.69;2023.06.23
423128;240.1;2023.02.20
903795;36.91;2023.01.27
58944;174.06;2023.06.08
546146;94.36;2023.01.23
174653;21.08;2023.01.04
324897;1713.5;2023.09.29
584856;398.04;2023.04.13
96736;81.79;2023.02.18
775661;53.01;2023.06.12
913037;208.81;2023.07.24
617499;35.26;2023.09.25
756500;344.3;2023.03.17
647180;754.03;2023.02.07
56982;2438.08;2023.05.22
708806;1499.86;2023.03.01
18032;183.61;2023.03.26
429812;967.55;2023.08.24
781589;30.94;2023.05.29
970239;166.47;2023.07.16
504400;2151.15;2023.04.12
907855;299.0;2023.05.22
618249;307.61;2023.01.02
850760;211.81;2023.04.10
699135;158.5;2023.05.10
2242;251.98;2023.04.18
5155;388.21;2023.03.17
945128;982.36;2023.01.31
917879;118.33;2023.02.27
602426;230.04;2023.04.26
505646;190.81;2023.02.12
465808;65.88;2023.01.13
544940;424.55;2023.03.04
959468;380.77;2023.09.14
467955;62.05;2023.10.08
504320;197.9;2023.05.03
917326;72.0;2023.06.05
596473;206.45;2023.09.20
88766;1811.94;2023.09.28
592216;360.5;2023.08.19
224367;40.75;2023.05.02
797723;297.78;2023.03.27
813315;499.93;2023.08.07
951092;2825.67;2023.04.15
668226;2851.67;2023.06.30
82736;2593.22;2023.09.14
77468;147.29;2023.07.18
344026;331.36;2023.07.24
252223;506.62;2023.03.09
187604;34.64;2023.02.22
441381;197.41;2023.02.22
995827;420.7;2023.08.22
781715;370.3;2023.02.04
494629;138.84;2023.02.18
234749;27.73;2023.02.26
58952;331.12;2023.04.10
519048;33.88;2023.06.23
786453;42.55;2023.05.23
777025;176.65;2023.04.17
245831;113.33;2023.09.06
104394;41.33;2023.09.15
24861;20.66;2023.07.06
850754;449.55;2023.01.19
380540;584.15;2023.03.10
685919;288.15;2023.07.29
609686;482.29;2023.05.26
424050;84.16;2023.01.08
913636;36.47;2023.05.08
297701;80.23;2023.09.23
69012;74.21;2023.05.12
289202;82.5;2023.10.07
134577;62.88;2023.09.21
104453;74.07;2023.08.17
954223;38.09;2023.08.07
530977;417.04;2023.06.06
922075;156.93;2023.05.19
174567;52.06;2023.06.16
485931;285.24;2023.06.29
656196;33.37;2023.04.11
12162;871.68;2023.01.31
733500;321.65;2023.08.15
163640;230.81;2023.03.29
134385;84.53;2023.03.26
291139;428.51;2023.04.16
515144;1363.23;2023.05.21
772304;144.49;2023.08.11
732275;191.21;2023.09.29
246148;401.47;2023.01.02
940824;59.78;2023.05.27
604965;30.97;2023.07.29
481610;144.57;2023.09.13
457102;926.17;2023.08.16
307362;148.96;2023.03.27
874557;160.35;2023.08.07
42789;747.81;2023.07.02
770860;347.79;2023.07.17
634132;116.55;2023.08.08
955039;36.83;2023.06.08
219686;597.03;2023.09.24
596185;173.45;2023.07.09
257911;331.51;2023.04.30
790430;258.94;2023.01.13
989775;139.81;2023.05.09
435030;109.4;2023.08.16
108633;73.06;2023.01.18
433301;291.29;2023.01.19
626631;98.7;2023.02.02
46028;359.33;2023.07.26
89404;165.64;2023.08.15
470131;830.18;2023.01.02
517813;2343.29;2023.03.27
182565;167.35;2023.10.13
191026;102.05;2023.04.26
875152;47.36;2023.03.21
490771;374.3;2023.08.21
516201;585.68;2023.03.30
598125;447.45;2023.03.24
444936;1525.16;2023.03.30
270200;169.27;2023.03.03
693877;78.93;2023.03.28
924858;1168.33;2023.08.16
671607;22.13;2023.03.24
957720;188.26;2023.04.17
333924;22.53;2023.05.10
670178;855.73;2023.08.27
852251;731.19;2023.09.30
277359;84.14;2023.05.30
548219;395.05;2023.03.27
271689;83.28;2023.04.10
310546;158.04;2023.08.28
182101;17.81;2023.02.26
970354;90.52;2023.08.08
936552;97.04;2023.07.27
831494;374.86;2023.06.03
472267;23.65;2023.10.02
801179;2900.71;2023.09.14
654380;1805.39;2023.09.27
638288;109.19;2023.03.15
57226;29.24;2023.08.05
797805;171.3;2023.08.18
212794;293.19;2023.02.05
25390;168.23;2023.02.25
437575;38.89;2023.05.02
155505;167.44;2023.03.24
49529;83.02;2023.03.21
807425;23.46;2023.09.16
709197;226.34;2023.05.27
381093;136.69;2023.08.11
946165;16.53;2023.10.10
868058;60.38;2023.07.29
500930;46.07;2023.05.08
601591;109.21;2023.06.09
258587;185.5;2023.01.20
187501;217.12;2023.03.25
557572;20.72;2023.03.23
726158;133.21;2023.09.26
204223;435.84;2023.03.31
866350;125.58;2023.05.21
118619;43.89;2023.08.16
287324;2950.92;2023.09.14
681067;154.66;2023.09.15
48611;431.85;2023.07.04
667817;691.76;2023.10.10
379645;119.14;2023.05.14
260285;183.18;2023.03.10
174899;54.8;2023.07.31
158528;38.79;2023.01.10
633178;87.04;2023.03.28
444699;1822.04;2023.03.14
210562;39.51;2023.04.15
371374;2050.54;2023.05.02
662537;48.86;2023.10.01
19888;419.82;2023.07.19
664098;275.8;2023.08.06
434718;135.76;2023.02.23
184348;92.11;2023.06.26
526636;935.1;2023.03.02
407795;87.22;2023.07.14
636666;57.13;2023.07.28
141906;224.46;2023.03.23
353233;897.67;2023.03.28
265202;583.66;2023.05.15
631855;238.53;2023.06.28
630089;160.14;2023.05.24
523563;751.92;2023.02.03
102382;63.8;2023.09.02
239816;79.99;2023.03.24
812878;47.45;2023.01.20
74496;230.79;2023.04.24
507893;267.9;2023.04.05
573559;160.97;2023.07.17
786408;1616.36;2023.01.27
447923;68.31;2023.06.11
572758;49.88;2023.06.30
417739;2601.17;2023.01.18
902736;198.6;2023.09.17
81691;170.81;2023.05.21
285036;158.97;2023.05.31
415689;160.09;2023.01.01
163832;78.93;2023.02.03
406700;604.64;2023.05.10
156362;24.55;2023.07.08
292547;276.45;2023.07.02
646496;35.88;2023.03.16
963762;2584.88;2023.06.02
445764;179.79;2023.02.03
544262;371.71;2023.08.28
147391;386.49;2023.08.03
102600;96.88;2023.05.25
556958;122.27;2023.08.30
19077;44.09;2023.10.10
234846;182.03;2023.04.10
30570;343.24;2023.09.06
401129;381.22;2023.03.02
388137;78.27;2023.01.12
541519;212.31;2023.02.22
393468;45.5;2023.06.13
68149;454.39;2023.02.23
700067;22.45;2023.07.01
633285;9.36;2023.02.03
977014;310.91;2023.09.25
305575;295.79;2023.08.07
864915;11.19;2023.03.27
552383;1966.69;2023.08.27
6203;60.04;2023.03.25
971571;94.63;2023.08.01
652550;90.04;2023.03.15
824419;2750.56;2023.04.15
480628;806.43;2023.01.19
202616;39.25;2023.08.18
324736;111.66;2023.04.19
144568;61.22;2023.08.13
655615;62.52;2023.07.18
843953;126.45;2023.06.17
873084;6.9;2023.05.06
445256;86.08;2023.08.13
171661;79.19;2023.05.10
434064;46.75;2023.05.25
998479;18.9;2023.06.19
199785;2313.14;2023.05.22
856681;446.76;2023.02.12
569978;963.72;2023.09.06
111628;10.88;2023.07.18
497147;771.6;2023.08.21
146496;31.41;2023.08.29
190220;82.79;2023.07.04
958166;54.61;2023.08.18
526801;908.0;2023.03.08
252823;76.69;2023.04.21
423736;745.35;2023.05.08
155549;596.82;2023.06.30
794919;488.86;2023.05.14
711235;17.66;2023.08.02
262140;335.83;2023.04.16
231232;39.28;2023.10.02
125493;166.51;2023.07.24
110857;106.42;2023.01.13
410287;212.2;2023.03.09
359425;381.98;2023.02.17
399554;361.87;2023.05.21
104995;56.88;2023.09.08
13877;871.51;2023.01.07
387770;76.91;2023.07.16
227080;173.43;2023.06.08
261888;552.7;2023.04.03
741311;912.88;2023.07.12
964878;2397.4;2023.02.16
509155;79.88;2023.09.23
698062;965.35;2023.01.27
873486;2917.43;2023.05.13
534354;2628.79;2023.02.13
561257;192.62;2023.09.20
230506;15.46;2023.05.24
555842;272.21;2023.03.24
730918;35.3;2023.01.05
289601;395.17;2023.05.24
664983;246.97;2023.05.05
520199;1927.06;2023.01.09
826555;14.0;2023.10.06
175387;259.67;2023.03.14
919988;571.48;2023.05.07
530251;13.9;2023.01.09
527312;191.9;2023.05.31
310404;270.27;2023.09.11
61713;785.37;2023.01.10
574615;175.84;2023.01.05
450560;69.61;2023.09.10
834768;1129.96;2023.06.10
44117;1767.2;2023.06.01
258930;65.2;2023.01.14
969285;56.66;2023.08.15
732187;30.82;2023.10.09
407333;339.89;2023.05.21
413383;971.19;2023.06.14
817915;325.13;2023.04.13
197465;118.98;2023.06.24
943048;2422.93;2023.03.04
604938;264.5;2023.03.13
946131;460.79;2023.06.25
712738;74.82;2023.02.13
203529;23.47;2023.03.19
527973;71.34;2023.05.14
521207;107.53;2023.07.22
525711;468.72;2023.06.02
731342;91.36;2023.06.16
600640;49.34;2023.04.25
766596;179.63;2023.10.03
951137;177.71;2023.03.08
151980;543.42;2023.05.24
804415;83.16;2023.07.12
744029;923.34;2023.05.18
361647;69.36;2023.03.14
661478;134.22;2023.06.26
826344;650.76;2023.06.28
84946;2242.09;2023.02.27
58531;498.36;2023.06.28
581902;410.95;2023.03.19
85841;485.77;2023.05.03
383341;69.16;2023.01.21
712350;291.78;2023.09.13
870904;99.24;2023.07.01
596435;2024.78;2023.07.08
340992;331.22;2023.04.13
934244;470.44;2023.08.28
388329;888.26;2023.07.25
669994;187.21;2023.09.04
875190;72.84;2023.03.29
636335;68.97;2023.02.27
390046;422.05;2023.02.14
86249;1629.63;2023.07.09
631257;211.34;2023.04.28
163873;116.37;2023.09.01
853716;455.71;2023.05.26
716758;2164.02;2023.06.08
523100;51.24;2023.01.21
337677;235.24;2023.03.12
566071;2009.45;2023.05.29
545250;200.17;2023.01.31
736218;78.83;2023.09.21
107815;290.87;2023.03.06
244116;58.39;2023.06.15
956507;11.97;2023.07.13
748430;2935.62;2023.04.22
860439;1507.64;2023.06.09
123823;1623.3;2023.09.21
380187;848.02;2023.07.20
207617;900.89;2023.05.03
212406;82.35;2023.08.21
452141;255.72;2023.02.02
291587;446.83;2023.04.06
426285;185.44;2023.09.08
904415;121.22;2023.05.15
412305;180.46;2023.02.02
152924;47.9;2023.09.02
986589;2063.22;2023.07.12
842605;130.64;2023.10.02
772424;2257.68;2023.08.08
82120;340.34;2023.04.29
101781;50.61;2023.04.17
510286;2495.67;2023.09.20
698190;816.83;2023.07.27
87599;448.76;2023.05.25
431377;174.41;2023.02.13
857864;394.82;2023.07.23
46508;126.24;2023.09.13
741597;422.97;2023.09.03
541922;95.4;2023.10.09
698729;186.03;2023.07.30
428629;445.39;2023.02.21
98371;49.9;2023.09.09
503007;19.87;2023.09.23
352536;865.07;2023.01.23
885811;609.36;2023.04.23
17663;517.42;2023.01.16
474505;2221.05;2023.05.07
48689;909.87;2023.04.24
888951;10.44;2023.08.10
172631;105.91;2023.01.14
336475;990.89;2023.04.17
170602;54.01;2023.08.12
881011;66.45;2023.05.12
15243;11.08;2023.07.17
437619;71.46;2023.06.05
586683;197.33;2023.01.31
177216;105.4;2023.04.13
932824;41.17;2023.03.13
146768;888.7;2023.02.23
85000;61.49;2023.07.27
597874;1518.64;2023.08.26
941146;2674.59;2023.08.01
336251;166.6;2023.07.06
11121;2968.46;2023.05.31
368603;492.21;2023.01.11
976619;1864.96;2023.02.02
644670;93.71;2023.02.02
582344;181.44;2023.03.20
192268;867.86;2023.01.09
328023;346.68;2023.09.12
334655;376.99;2023.09.02
134815;28.79;2023.07.22
970308;38.66;2023.09.09
874947;68.96;2023.06.20
347221;91.2;2023.06.07
364936;276.9;2023.08.17
577362;418.28;2023.05.12
391566;32.36;2023.05.22
470933;152.92;2023.07.19
584456;185.57;2023.05.28
504710;477.0;2023.03.25
867869;208.63;2023.07.12
394852;2213.64;2023.06.09
49328;70.45;2023.01.14
49842;337.49;2023.07.18
281761;756.86;2023.04.22
673221;39.75;2023.04.13
429481;464.4;2023.03.18
238241;218.65;2023.01.10
807897;138.41;2023.06.14
983070;93.33;2023.09.11
449771;70.46;2023.09.14
484461;162.08;2023.04.28
778450;388.6;2023.09.11
192288;29.46;2023.04.11
991126;195.26;2023.04.12
996753;116.31;2023.01.03
356478;71.83;2023.02.02
664950;349.5;2023.05.03
552799;128.93;2023.01.29
389785;78.23;2023.07.25
506771;187.01;2023.01.06
915033;270.41;2023.09.04
959647;33.89;2023.01.16
412110;194.32;2023.05.04
775499;149.69;2023.01.24
296239;50.75;2023.03.15
621715;217.68;2023.08.01
673316;216.22;2023.02.23
989629;94.76;2023.04.01
846970;2143.25;2023.02.03
870512;80.56;2023.06.01
575757;42.23;2023.06.21
619747;2255.99;2023.02.21
833178;537.66;2023.08.04
395280;1827.47;2023.09.01
713682;245.89;2023.05.17
407165;129.66;2023.01.03
115642;450.92;2023.07.24
581740;698.54;2023.04.10
500762;898.04;2023.04.03
846134;951.27;2023.07.23
12362;861.02;2023.01.15
850602;2669.88;2023.09.28
724957;497.74;2023.03.22
360229;46.0;2023.04.06
768428;2820.42;2023.04.24
715900;377.96;2023.03.30
856740;434.28;2023.03.07
189812;206.28;2023.08.16
980253;221.6;2023.02.03
556307;430.95;2023.05.04
382739;11.04;2023.08.08
255418;90.36;2023.10.14
44240;133.51;2023.07.31
726472;583.51;2023.06.07
722407;92.36;2023.03.18
629439;172.77;2023.04.01
886355;772.0;2023.01.28
639772;418.01;2023.04.04
86609;2055.38;2023.05.24
310187;79.17;2023.04.10
533155;208.2;2023.06.03
573793;865.84;2023.07.30
871802;167.11;2023.08.18
781884;403.46;2023.07.19
457625;74.72;2023.04.15
589007;1972.98;2023.06.05
97070;203.65;2023.01.26
712209;2742.38;2023.04.16
955230;2838.59;2023.08.08
172093;555.5;2023.09.20
96224;68.13;2023.08.07
118527;116.65;2023.10.05
601607;99.56;2023.03.10
46309;70.66;2023.07.15
549897;169.27;2023.03.28
442628;343.34;2023.07.05
307085;1958.63;2023.05.14
74320;498.19;2023.08.06
807499;158.77;2023.09.08
573764;142.39;2023.06.17
805903;40.84;2023.06.05
704978;56.21;2023.07.07
673713;31.28;2023.07.25
30503;21.12;2023.03.02
954714;305.28;2023.01.10
147472;454.79;2023.01.27
378999;132.37;2023.09.05
373693;810.65;2023.08.26
581596;264.24;2023.06.09
488612;231.84;2023.03.19
21561;238.11;2023.06.01
543382;211.46;2023.03.10
274262;35.16;2023.06.17
85324;54.0;2023.07.31
71363;107.65;2023.04.18
407927;12.18;2023.04.13
568097;654.63;2023.03.13
119435;44.61;2023.01.28
565432;879.58;2023.07.16
209558;167.98;2023.06.15
746968;98.74;2023.01.21
311984;240.47;2023.02.24
571876;59.46;2023.01.13
686157;116.49;2023.07.14
538786;643.16;2023.05.09
84173;2821.15;2023.03.27
447613;178.94;2023.04.22
165587;1953.24;2023.06.12
25176;354.85;2023.06.24
939410;12.75;2023.06.09
143817;468.56;2023.05.13
859148;46.63;2023.01.16
652516;162.22;2023.02.19
193177;342.98;2023.03.02
261151;262.65;2023.09.25
702941;110.64;2023.04.13
78380;71.04;2023.01.26
721898;126.11;2023.08.29
7608;35.9;2023.05.14
826967;466.78;2023.04.15
1320;173.72;2023.02.26
300504;232.94;2023.02.01
172623;55.26;2023.04.03
264271;13.87;2023.02.03
441152;777.7;2023.08.19
896426;70.04;2023.03.31
272762;2012.51;2023.08.09
944967;683.89;2023.02.19
397713;31.73;2023.02.28
17000;199.12;2023.05.27
217394;302.73;2023.08.29
471920;268.48;2023.06.13
31266;2931.33;2023.02.25
241577;74.48;2023.07.07
241556;205.9;2023.09.25
559731;372.57;2023.04.11
767242;429.92;2023.01.08
744420;107.77;2023.02.11
562407;247.17;2023.09.05
455255;45.54;2023.03.05
261897;198.81;2023.05.14
488455;1175.04;2023.07.25
163902;78.23;2023.06.16
783492;1429.22;2023.09.09
504344;84.63;2023.09.07
512896;72.18;2023.06.28
147535;2695.13;2023.04.12
914357;2759.22;2023.03.25
163531;151.22;2023.07.29
683528;279.4;2023.05.06
15392;1477.98;2023.05.16
498200;256.28;2023.05.27
644762;658.57;2023.03.12
479885;270.84;2023.05.18
28356;1764.99;2023.01.01
185127;98.57;2023.01.20
592420;29.38;2023.02.20
420232;19.98;2023.01.23
306202;1259.99;2023.04.03
88528;81.26;2023.09.07
137718;193.57;2023.06.28
885516;89.0;2023.02.27
879951;1947.27;2023.01.26
826637;188.34;2023.04.18
161231;73.82;2023.07.15
828721;81.22;2023.06.30
427643;1576.93;2023.07.06
890795;487.56;2023.06.11
52147;273.68;2023.08.11
466316;169.99;2023.07.23
67057;134.67;2023.01.31
868657;2184.87;2023.02.13
281212;32.56;2023.05.08
662179;109.46;2023.01.05
636088;108.91;2023.08.14
888964;65.96;2023.06.10
431212;196.87;2023.08.11
573305;78.07;2023.05.10
764648;69.56;2023.06.07
756972;88.7;2023.06.28
819312;371.57;2023.05.18
511632;1450.29;2023.08.20
245837;41.02;2023.08.11
459709;578.74;2023.01.25
789161;66.15;2023.04.13
858474;45.68;2023.03.16
719582;14.94;2023.05.01
348110;130.06;2023.01.01
619317;1388.16;2023.04.05
46136;228.34;2023.08.30
49364;819.76;2023.05.06
303964;16.37;2023.04.12
675168;319.48;2023.04.26
831024;202.3;2023.04.20
97996;205.3;2023.02.24
525224;30.96;2023.04.05
641589;125.17;2023.05.08
677983;222.15;2023.10.05
231652;62.56;2023.03.14
176096;278.76;2023.07.27
888527;345.26;2023.06.13
204378;1441.84;2023.01.07
505129;297.15;2023.09.11
915939;98.4;2023.01.27
647342;68.17;2023.02.17
736663;161.05;2023.04.13
358770;162.67;2023.09.29
271143;891.4;2023.08.17
157603;93.59;2023.06.09
627779;782.57;2023.01.27
801847;301.84;2023.03.12
88425;380.09;2023.04.30
48369;85.02;2023.04.11
548522;451.33;2023.03.04
813349;1848.3;2023.06.19
787691;2455.24;2023.10.05
686128;998.88;2023.02.24
469809;460.7;2023.05.20
347388;61.39;2023.05.29
950242;685.24;2023.10.02
328938;115.12;2023.09.20
811045;80.68;2023.06.15
532310;575.7;2023.05.18
